date,Chicago,Houston,Los Angeles,New York,Washington
2021-10-03,-24.052857142857142,-0.8228571428571462,-20.78857142857143,-45.278571428571425,-25.54
2021-10-02,-22.10571428571429,-0.11428571428571736,-20.322857142857146,-45.339999999999996,-26.545714285714286
2021-10-01,-20.532857142857143,-0.260000000000003,-20.322857142857146,-45.55428571428571,-28.032857142857146
2021-09-30,-18.43,1.434285714285711,-19.52285714285714,-45.48285714285714,-27.84714285714286
2021-09-29,-18.422857142857143,0.3257142857142828,-19.98857142857143,-46.90714285714286,-29.084285714285716
2021-09-28,-20.689999999999998,-0.3214285714285744,-21.16714285714286,-47.57285714285714,-30.798571428571428
2021-09-27,-22,-1.0585714285714314,-22.152857142857147,-47.86857142857143,-32
2021-09-26,-23.482857142857142,-0.22714285714285984,-23.79571428571429,-48.58142857142857,-32.93
2021-09-25,-24.84857142857143,-0.9057142857142887,-24.544285714285714,-48.69428571428572,-34.04857142857143
2021-09-24,-26.038571428571426,-0.39142857142857446,-24.584285714285716,-49.220000000000006,-35.13142857142857
2021-09-23,-30.43285714285714,1.9442857142857115,-25.032857142857146,-49.56,-36.074285714285715
2021-09-22,-30.490000000000002,17.822857142857142,-24.458571428571428,-49.41571428571429,-37.75571428571429
2021-09-21,-29.06714285714286,17.798571428571428,-24.345714285714287,-49.964285714285715,-37.99571428571429
2021-09-20,-27.229999999999997,12.81285714285714,-25.064285714285717,-50.00714285714286,-39.04571428571428
2021-09-19,-25.425714285714285,3.881428571428569,-25.684285714285718,-50.215714285714284,-40.4
2021-09-18,-26.777142857142856,2.291428571428569,-27.169999999999998,-50.88,-40.294285714285714
2021-09-17,-28.658571428571427,1.2328571428571409,-27.771428571428572,-50.84285714285714,-39.720000000000006
2021-09-16,-28.01142857142857,-2.8500000000000023,-28.708571428571428,-50.701428571428565,-39.174285714285716
2021-09-15,-29.085714285714285,-19.592857142857145,-30.560000000000002,-50.62571428571429,-38.81857142857143
2021-09-14,-31.851428571428567,-21.274285714285718,-31.412857142857145,-51.138571428571424,-39.471428571428575
2021-09-13,-35.53428571428571,-18.21714285714286,-32.072857142857146,-52.89714285714285,-40.94714285714286
2021-09-12,-31.07428571428571,-4.964285714285717,-30.724285714285713,-51.67714285714286,-35.47714285714286
2021-09-11,-22.545714285714286,1.5928571428571396,-27.298571428571428,-50.15428571428571,-29.697142857142858
2021-09-10,-19.24285714285714,3.9485714285714257,-27.011428571428574,-50.94857142857143,-27.481428571428573
2021-09-09,-17.788571428571426,7.025714285714282,-25.32857142857143,-51.222857142857144,-26.759999999999998
2021-09-08,-15.272857142857143,10.737142857142855,-22.38,-52.11,-24.45285714285714
2021-09-07,-11.145714285714286,15.587142857142855,-20,-53.10142857142858,-24.65142857142857
2021-09-06,-1.9385714285714275,25.80142857142857,-16.187142857142856,-50.23857142857143,-19.55857142857143
2021-09-05,-7.495714285714285,19.789999999999996,-16.70714285714286,-51.151428571428575,-25.90285714285714
2021-09-04,-19.985714285714288,12.567142857142855,-21.134285714285713,-54.021428571428565,-34.142857142857146
2021-09-03,-22.685714285714287,11.245714285714284,-20.46857142857143,-53.034285714285716,-36.15714285714286
2021-09-02,-22.762857142857143,8.805714285714284,-21.118571428571432,-52.90571428571429,-37.097142857142856
2021-09-01,-22.87857142857143,5.821428571428569,-22.382857142857144,-51.371428571428574,-37.15857142857143
2021-08-31,-24.479999999999997,1.9742857142857126,-23.57857142857143,-49.30428571428571,-33.73428571428572
2021-08-30,-30.867142857142856,-6.7514285714285736,-25.470000000000002,-50.32142857142857,-34.92857142857143
2021-08-29,-28.315714285714282,-6.554285714285716,-25.177142857142858,-51.26428571428572,-31.032857142857146
2021-08-28,-23.844285714285714,-6.3328571428571445,-23.56857142857143,-53.894285714285715,-27.787142857142857
2021-08-27,-23.607142857142858,-8.257142857142858,-25.294285714285714,-54.61714285714286,-27.834285714285716
2021-08-26,-24.655714285714286,-8.86857142857143,-26.074285714285715,-53.83,-26.78857142857143
2021-08-25,-26.627142857142854,-8.652857142857146,-27.404285714285717,-53.478571428571435,-27.02
2021-08-24,-27.12142857142857,-8.718571428571432,-27.97142857142857,-53.67857142857143,-29.047142857142855
2021-08-23,-25.79285714285714,-7.99857142857143,-28.852857142857147,-53.614285714285714,-30.150000000000002
2021-08-22,-27.167142857142856,-7.9057142857142875,-29.54714285714286,-52.49571428571428,-32.90428571428571
2021-08-21,-26.45285714285714,-8.000000000000002,-29.63571428571429,-47.10857142857143,-33.10285714285714
2021-08-20,-25.442857142857143,-7.462857142857144,-29.7,-46.26142857142857,-33.35285714285714
2021-08-19,-25.26285714285714,-7.9542857142857155,-30.445714285714285,-47.40714285714285,-35.75142857142857
2021-08-18,-24.958571428571425,-8.24,-30.197142857142858,-48.30714285714286,-37.144285714285715
2021-08-17,-24.965714285714284,-7.760000000000001,-29.928571428571427,-48.81142857142857,-37.708571428571425
2021-08-16,-26.415714285714284,-7.5828571428571445,-30.90857142857143,-49.205714285714286,-39.45285714285715
2021-08-15,-26.74857142857143,-7.810000000000001,-31.548571428571428,-49.787142857142854,-39.06857142857143
2021-08-14,-27.845714285714283,-7.547142857142858,-32.385714285714286,-51.48285714285714,-39.347142857142856
2021-08-13,-28.657142857142855,-8.51714285714286,-32.534285714285716,-51.598571428571425,-39.41857142857143
2021-08-12,-29.922857142857143,-8.94857142857143,-32.76857142857143,-51.25571428571429,-36.95142857142857
2021-08-11,-29.485714285714288,-8.434285714285716,-32.712857142857146,-51.06142857142857,-35.035714285714285
2021-08-10,-29.62,-8.651428571428573,-33.82,-50.792857142857144,-32.86714285714286
2021-08-09,-28.972857142857144,-8.401428571428573,-33.54857142857143,-50.839999999999996,-31.442857142857143
2021-08-08,-29.415714285714284,-8.374285714285715,-33.03714285714286,-50.86571428571428,-30.565714285714286
2021-08-07,-30.544285714285714,-7.537142857142859,-33.28285714285715,-50.59571428571429,-31.571428571428573
2021-08-06,-31.175714285714285,-6.67857142857143,-33.722857142857144,-50.771428571428565,-31.520000000000003
2021-08-05,-30.442857142857143,-6.17857142857143,-33.42285714285715,-50.629999999999995,-32.81285714285714
2021-08-04,-30.19142857142857,-4.760000000000001,-32.924285714285716,-51.222857142857144,-33.14
2021-08-03,-28.708571428571425,-3.237142857142858,-32.392857142857146,-50.23857142857143,-33.57857142857143
2021-08-02,-28.192857142857143,-1.6071428571428583,-32.605714285714285,-49.80714285714286,-33.27285714285714
2021-08-01,-25.97,0.3285714285714274,-32.76,-49.50857142857143,-33.32285714285714
2021-07-31,-24.87285714285714,1.059999999999999,-33.277142857142856,-49.23857142857143,-33.13285714285714
2021-07-30,-24.387142857142855,2.0999999999999988,-33.29142857142857,-48.79,-33.902857142857144
2021-07-29,-23.68,3.662857142857142,-34.287142857142854,-48.93571428571429,-33.78285714285715
2021-07-28,-23.755714285714284,2.638571428571428,-35.17714285714286,-47.98142857142857,-34.597142857142856
2021-07-27,-24.504285714285714,1.295714285714285,-35.13428571428572,-48.98142857142857,-35.28
2021-07-26,-24.214285714285715,0.7899999999999993,-35.53142857142857,-48.76285714285715,-35.58571428571429
2021-07-25,-25.795714285714286,-0.40000000000000074,-35.537142857142854,-47.71857142857142,-36.33571428571429
2021-07-24,-25.80857142857143,-1.2085714285714293,-35.582857142857144,-46.777142857142856,-35.472857142857144
2021-07-23,-25.06714285714286,-1.2342857142857149,-35.70857142857143,-46.62285714285714,-35.050000000000004
2021-07-22,-26.024285714285714,-1.7071428571428577,-35.02428571428572,-46.16428571428571,-35.21571428571429
2021-07-21,-26.198571428571427,-0.8200000000000008,-35.04857142857143,-45.50857142857143,-35.08571428571428
2021-07-20,-26.054285714285715,0.5385714285714277,-35.462857142857146,-44.99571428571429,-35.49
2021-07-19,-26.428571428571427,-0.2657142857142866,-35.54857142857143,-45.49857142857143,-36.34571428571429
2021-07-18,-26.447142857142858,-0.13142857142857228,-36.27142857142857,-47.23714285714285,-37.544285714285714
2021-07-17,-27.971428571428568,0.34285714285714203,-36.11142857142857,-48.20428571428572,-38.85142857142858
2021-07-16,-28.92142857142857,0.8199999999999992,-36.83428571428572,-48.794285714285714,-38.57714285714286
2021-07-15,-28.047142857142855,0.8057142857142849,-37.104285714285716,-49.66571428571428,-39.94571428571429
2021-07-14,-28.608571428571427,0.09428571428571351,-36.59428571428572,-51.44,-40.67714285714286
2021-07-13,-29.354285714285712,-0.644285714285715,-36.52428571428572,-52.57142857142857,-41.048571428571435
2021-07-12,-30.302857142857142,-1.3257142857142863,-36.27285714285715,-54.26285714285715,-41.472857142857144
2021-07-11,-24.995714285714286,3.314285714285713,-31.774285714285718,-52.32142857142857,-33.90571428571429
2021-07-10,-22.618571428571432,0.5757142857142844,-34.49,-52.28857142857142,-30.09714285714286
2021-07-09,-21.16142857142857,0.11428571428571284,-33.751428571428576,-52.25714285714286,-28.677142857142858
2021-07-08,-20.965714285714284,4.084285714285713,-32.46142857142858,-51.36,-27.85571428571429
2021-07-07,-18.404285714285717,12.102857142857141,-24.392857142857142,-47.861428571428576,-29.372857142857146
2021-07-06,-18.444285714285716,13.762857142857142,-23,-46.06428571428571,-29.174285714285713
2021-07-05,-22.928571428571427,8.442857142857141,-26.852857142857143,-48.228571428571435,-32.80285714285714
2021-07-04,-28.907142857142855,4.29142857142857,-29.325714285714287,-49.39857142857143,-39.69571428571429
2021-07-03,-27.99857142857143,7.949999999999998,-25.798571428571428,-49.44,-42.86571428571428
2021-07-02,-30.5,9.251428571428571,-24.919999999999998,-49.379999999999995,-43.83857142857143
2021-07-01,-31.365714285714287,6.369999999999998,-25.805714285714288,-49.61,-42.49857142857143
2021-06-30,-34.71,-2.2514285714285727,-33.931428571428576,-52.01571428571429,-40.135714285714286
2021-06-29,-35.089999999999996,-3.6300000000000017,-34.832857142857144,-53.050000000000004,-39.35142857142858
2021-06-28,-30.898571428571426,3.1785714285714275,-30.857142857142858,-49.901428571428575,-36.29857142857143
2021-06-27,-29.79285714285714,3.0357142857142847,-32.252857142857145,-50.61,-36.987142857142864
2021-06-26,-29.57428571428571,15.755714285714287,-29.705714285714286,-49.35142857142857,-35.75
2021-06-25,-28.93857142857143,17.484285714285715,-30.490000000000002,-49.90714285714286,-37.244285714285716
2021-06-24,-29.024285714285714,18.3,-29.794285714285714,-49.99285714285714,-38.300000000000004
2021-06-23,-27.52142857142857,19.74285714285714,-29.76,-49.69714285714286,-38.53857142857142
2021-06-22,-26.287142857142857,20.414285714285715,-29.631428571428575,-49.46714285714285,-38.77142857142858
2021-06-21,-27.055714285714284,19.064285714285713,-31.091428571428573,-48.794285714285714,-37.917142857142856
2021-06-20,-27.155714285714286,19.787142857142857,-30.72142857142857,-48.55428571428571,-37.47571428571428
2021-06-19,-31.639999999999997,0.5900000000000009,-36.67142857142857,-50.66857142857143,-41.33571428571429
2021-06-18,-30.52,-2.8471428571428565,-37.044285714285714,-49.957142857142856,-40.424285714285716
2021-06-17,-30.47714285714286,-3.9099999999999997,-38.35285714285715,-50.51857142857143,-42.07
2021-06-16,-30.788571428571426,-3.538571428571428,-39.142857142857146,-50.535714285714285,-43.51428571428572
2021-06-15,-31.337142857142855,-3.4671428571428566,-41.09428571428572,-51.46142857142858,-45.34428571428571
2021-06-14,-31.95,-2.1028571428571423,-41.787142857142854,-52.887142857142855,-46.76714285714286
2021-06-13,-36.308571428571426,-2.9285714285714275,-44.699999999999996,-53.019999999999996,-48.50428571428571
2021-06-12,-34.894285714285715,4.5914285714285725,-42.12428571428571,-52.652857142857144,-46.67714285714286
2021-06-11,-35.62285714285714,5.968571428571429,-42.00285714285714,-53.48428571428571,-47.642857142857146
2021-06-10,-36.12714285714286,6.760000000000001,-42.16142857142857,-54.50714285714286,-46.79571428571428
2021-06-09,-37.65571428571428,5.788571428571429,-42.925714285714285,-56.675714285714285,-48.145714285714284
2021-06-08,-39.43,6.96857142857143,-42.34428571428572,-57.387142857142855,-47.91142857142857
2021-06-07,-38.847142857142856,4.457142857142858,-41.861428571428576,-58.26571428571429,-48.48571428571428
2021-06-06,-33.55571428571428,8.151428571428573,-38.69857142857143,-57.45428571428572,-44.47428571428571
2021-06-05,-30.908571428571427,10.827142857142858,-36.332857142857144,-58.51142857142857,-41.82
2021-06-04,-29.46,11.564285714285717,-36.00571428571429,-60.47571428571428,-41.388571428571424
2021-06-03,-31.58142857142857,12.772857142857145,-35.54714285714286,-61.58857142857143,-42.32285714285714
2021-06-02,-32.32285714285714,15.565714285714288,-33.472857142857144,-60.31571428571429,-39.82714285714286
2021-06-01,-29.978571428571428,16.141428571428573,-31.545714285714286,-59.87714285714286,-39.56428571428571
2021-05-31,-26.55142857142857,22.895714285714288,-28.28142857142857,-57.30285714285714,-36.97428571428571
2021-05-30,-27.99285714285714,18.81714285714286,-29.728571428571428,-58.73285714285714,-40.22571428571428
2021-05-29,-33.21142857142857,13.932857142857145,-33.05285714285714,-58.17714285714286,-43.91857142857143
2021-05-28,-34.60285714285714,13.675714285714289,-33.215714285714284,-55.36714285714286,-43.20428571428572
2021-05-27,-30.571428571428573,12.86857142857143,-33.22857142857143,-52.980000000000004,-41.09285714285714
2021-05-26,-28.998571428571427,11.794285714285717,-33.582857142857144,-53.30571428571428,-41.24285714285714
2021-05-25,-32.47428571428571,6.52857142857143,-34.37285714285714,-53.95285714285715,-41.464285714285715
2021-05-24,-37.06,1.4200000000000021,-36.54714285714285,-56.50714285714286,-43.21142857142858
2021-05-23,-40.645714285714284,-1.1685714285714266,-36.22714285714286,-57.957142857142856,-43.98285714285714
2021-05-22,-38.60285714285714,1.3385714285714303,-35.51142857142857,-58.798571428571435,-45.214285714285715
2021-05-21,-39.68,2.6828571428571446,-35.53,-60.68285714285714,-47.47571428571428
2021-05-20,-40.925714285714285,3.6700000000000017,-35.95142857142857,-61.92142857142857,-50.29571428571428
2021-05-19,-41.04857142857143,3.5371428571428587,-37.028571428571425,-62.83714285714286,-52.25
2021-05-18,-40.934285714285714,5.915714285714287,-37.25142857142857,-63.371428571428574,-53.52571428571429
2021-05-17,-41.44,6.45857142857143,-36.705714285714286,-63.29571428571428,-54.10142857142857
2021-05-16,-40.55714285714286,11.120000000000003,-36.097142857142856,-63.01,-54.51142857142857
2021-05-15,-42.705714285714286,6.191428571428573,-37.635714285714286,-61.70428571428572,-53.43571428571429
2021-05-14,-43.089999999999996,4.554285714285717,-39.277142857142856,-62.471428571428575,-52.959999999999994
2021-05-13,-44.98857142857143,3.458571428571431,-41.394285714285715,-62.808571428571426,-52.82857142857143
2021-05-12,-47.66571428571429,2.855714285714288,-42.46,-62.84142857142857,-52.92285714285714
2021-05-11,-46.82285714285714,2.8771428571428594,-43.18571428571429,-63.14857142857143,-52.642857142857146
2021-05-10,-47.29,1.770000000000002,-44.434285714285714,-63.221428571428575,-53.77285714285715
2021-05-09,-48.37571428571429,-3.124285714285712,-46.67142857142857,-63.90714285714286,-54.96714285714285
2021-05-08,-47.34142857142857,0.011428571428573595,-46.23285714285714,-64.71285714285715,-54.42285714285714
2021-05-07,-46.46714285714285,-0.8128571428571408,-45.61571428571428,-64.68428571428572,-54.160000000000004
2021-05-06,-46.99285714285714,-2.4157142857142837,-44.18857142857143,-65.22857142857143,-54.55571428571428
2021-05-05,-47.09428571428571,-3.425714285714284,-43.864285714285714,-66.55571428571429,-55.029999999999994
2021-05-04,-49.33142857142857,-3.509999999999998,-44.612857142857145,-65.85285714285715,-55.089999999999996
2021-05-03,-45.58428571428571,-2.3871428571428552,-44.87,-66.08714285714287,-54.39714285714285
2021-05-02,-42.86,1.017142857142859,-45.42714285714286,-65.84714285714286,-54.19285714285714
2021-05-01,-42.291428571428575,2.7300000000000018,-45.43714285714286,-67.39285714285714,-55.76
2021-04-30,-41.25142857142857,3.5871428571428585,-45.402857142857144,-66.97714285714285,-57.67142857142857
2021-04-29,-40.90857142857143,2.364285714285716,-46.08,-66.81285714285714,-57.472857142857144
2021-04-28,-41.05428571428571,1.9742857142857158,-46.98142857142857,-66.86714285714285,-58.84571428571428
2021-04-27,-41.417142857142856,1.5014285714285731,-48.417142857142856,-68.71428571428571,-60.605714285714285
2021-04-26,-46.521428571428565,2.111428571428573,-48.94428571428572,-68.55142857142857,-60.47428571428571
2021-04-25,-50.08142857142857,3.021428571428573,-48.52285714285715,-68.60142857142857,-60.034285714285716
2021-04-24,-52.96714285714285,-3.489999999999998,-48.88857142857143,-68.43142857142857,-61.082857142857144
2021-04-23,-59.11571428571428,-13.938571428571427,-52.16571428571429,-72.05857142857143,-65.88
2021-04-22,-59.708571428571425,-13.298571428571426,-51.18714285714286,-72.95428571428572,-66.10857142857142
2021-04-21,-59.958571428571425,-14.139999999999999,-51.81428571428571,-74.03142857142858,-65.99285714285715
2021-04-20,-59.80285714285714,-15.547142857142855,-51.674285714285716,-73.72,-66.67
2021-04-19,-59.30142857142857,-18.322857142857142,-53.347142857142856,-74.84857142857142,-68.17285714285714
2021-04-18,-58.35142857142857,-19.307142857142853,-54.15428571428571,-76.25285714285714,-69.54142857142857
2021-04-17,-53.30714285714286,-13.648571428571428,-53.70428571428572,-77.86285714285714,-69.02428571428571
2021-04-16,-50.425714285714285,-3.1199999999999974,-51.012857142857136,-75.41142857142857,-64.22714285714287
2021-04-15,-50.22428571428571,-1.7828571428571407,-51.94,-75.46714285714286,-64.73714285714286
2021-04-14,-50.72428571428571,0.21428571428571658,-51.31428571428571,-73.92571428571429,-63.75142857142857
2021-04-13,-49.01714285714286,1.330000000000002,-51.17857142857143,-73.62,-61.65
2021-04-12,-48.037142857142854,1.5085714285714307,-50.90428571428571,-73.19000000000001,-60.44142857142857
2021-04-11,-49.47714285714285,-0.35999999999999793,-51.142857142857146,-72.21000000000001,-58.14142857142857
2021-04-10,-51.22714285714285,8.608571428571432,-52.544285714285714,-70.2,-57.29
2021-04-09,-50.02428571428572,6.241428571428573,-53.94428571428572,-71.01285714285714,-58.151428571428575
2021-04-08,-49.638571428571424,6.410000000000003,-54.74,-71.36571428571429,-57.94857142857143
2021-04-07,-47.18714285714286,5.530000000000002,-55.575714285714284,-72.34,-58.80142857142857
2021-04-06,-47.52285714285714,4.895714285714287,-56.25857142857143,-73.23714285714286,-60.888571428571424
2021-04-05,-46.38428571428572,4.9371428571428595,-56.50857142857143,-73.38142857142857,-59.721428571428575
2021-04-04,-43.31714285714286,6.394285714285716,-56.607142857142854,-73.39857142857143,-60.52428571428572
2021-04-03,-44.347142857142856,-2.564285714285712,-56.80571428571428,-75.75428571428571,-63.33
2021-04-02,-45.16571428571429,-1.6528571428571404,-57.082857142857144,-75.57142857142857,-63.23428571428571
2021-04-01,-46.480000000000004,-2.141428571428569,-57.19,-75.47,-63.78142857142858
2021-03-31,-48.84285714285714,-3.265714285714283,-57.597142857142856,-75.21285714285715,-64.50857142857143
2021-03-30,-49.48857142857143,-4.481428571428569,-57.44142857142857,-75.80857142857143,-65.07142857142857
2021-03-29,-51.65,-5.871428571428568,-57.33857142857143,-76.02,-67.86142857142856
2021-03-28,-52.40714285714286,-8.25285714285714,-57.69285714285714,-76.13714285714286,-69.04857142857142
2021-03-27,-50.56714285714286,-8.004285714285713,-57.894285714285715,-74.25,-67.95285714285714
2021-03-26,-50.29714285714285,-7.49285714285714,-58.33571428571429,-73.76,-68.05142857142857
2021-03-25,-49.74571428571429,-8.569999999999997,-59.36142857142857,-74.40285714285714,-69.00142857142858
2021-03-24,-50.355714285714285,-7.648571428571427,-60.00285714285714,-75.48,-69.34
2021-03-23,-50.028571428571425,-5.831428571428569,-60.6,-74.99285714285715,-67.94285714285715
2021-03-22,-50.55714285714286,-3.6557142857142835,-60.9,-75.95142857142856,-68.29
2021-03-21,-54.074285714285715,-1.5942857142857123,-61.972857142857144,-76.89,-68.81571428571428
2021-03-20,-58.88857142857143,-4.355714285714283,-63.05571428571428,-77.90714285714286,-68.78428571428572
2021-03-19,-60.315714285714286,-5.975714285714283,-63.33857142857143,-78.39714285714285,-68.59285714285714
2021-03-18,-62.26571428571429,-7.092857142857141,-64.25428571428571,-77.76571428571428,-68.22714285714287
2021-03-17,-62.292857142857144,-9.55142857142857,-64.99428571428571,-76.25142857142858,-66.71857142857142
2021-03-16,-63.38714285714286,-11.32142857142857,-68.03857142857143,-76.02285714285713,-66.50571428571429
2021-03-15,-61.824285714285715,-13.132857142857139,-69.19857142857143,-75.15142857142857,-65.98
2021-03-14,-59.00285714285714,-16.205714285714283,-68.88571428571429,-75.28571428571429,-66.50571428571429
2021-03-13,-57.01571428571429,-15.62428571428571,-69.76,-75.35714285714286,-67.76857142857143
2021-03-12,-55.81571428571429,-14.22142857142857,-70.75857142857143,-76.12428571428572,-68.59
2021-03-11,-54.88714285714286,-14.218571428571426,-70.92,-77.24857142857142,-69.29714285714286
2021-03-10,-55.39142857142857,-13.899999999999997,-71.47571428571429,-78.53857142857143,-71.00142857142858
2021-03-09,-55.29,-13.92285714285714,-70.22428571428571,-77.79285714285713,-71.53714285714285
2021-03-08,-56.81285714285714,-14.439999999999998,-69.47571428571429,-78.18142857142857,-71.62857142857142
2021-03-07,-58.30142857142857,-16.39142857142857,-69.50142857142858,-77.59285714285714,-71.35428571428572
2021-03-06,-59.951428571428565,-18.025714285714283,-69.43571428571428,-77.6557142857143,-72.19
2021-03-05,-60.69142857142857,-20.407142857142855,-69.13857142857144,-76.73285714285714,-71.75857142857143
2021-03-04,-61.21999999999999,-20.47285714285714,-69.08428571428571,-75.78,-71.63571428571429
2021-03-03,-61.058571428571426,-22.31,-68.84142857142857,-75.31142857142856,-71.30571428571429
2021-03-02,-61.68857142857143,-24.569999999999997,-68.75571428571429,-75.47,-70.46
2021-03-01,-62.114285714285714,-26.48142857142857,-69.42714285714285,-75.86285714285714,-71.12428571428572
2021-02-28,-62.75428571428571,-26.44571428571428,-70.34285714285714,-76.77,-71.83285714285714
2021-02-27,-64.43428571428572,-28.821428571428566,-70.78,-76.66714285714285,-71.23857142857142
2021-02-26,-66.91714285714286,-32.35,-71.43714285714286,-77.29142857142857,-72.39142857142858
2021-02-25,-68.85142857142857,-38.97714285714285,-71.92714285714285,-78.83571428571429,-73.56428571428572
2021-02-24,-71.07142857142857,-46.021428571428565,-72.55571428571429,-80.73,-75.72857142857143
2021-02-23,-72.91571428571429,-53.23428571428571,-72.78714285714285,-81.66571428571429,-77.38714285714286
2021-02-22,-74.33000000000001,-59.93428571428571,-73.13285714285715,-81.36428571428571,-76.82428571428571
2021-02-21,-75.42,-66.45285714285714,-72.34714285714286,-79.54714285714286,-74.2942857142857
2021-02-20,-72.57571428571428,-65.77142857142857,-70.25142857142858,-77.33142857142857,-72.16857142857143
2021-02-19,-72.99714285714286,-64.76142857142857,-70.47714285714287,-77.98714285714286,-73.19285714285715
2021-02-18,-73.90857142857143,-64.77285714285713,-72.08571428571429,-78.47428571428573,-73.67857142857143
2021-02-17,-72.99428571428571,-60.32857142857142,-72.41571428571429,-78.50714285714285,-72.37857142857142
2021-02-16,-72.85714285714286,-53.76857142857143,-73.46571428571428,-79.89428571428572,-72.78571428571429
2021-02-15,-72.87142857142858,-47.75,-74.42857142857143,-81.69285714285715,-73.38428571428572
2021-02-14,-73.41571428571429,-42.79857142857143,-76.07428571428571,-84.37571428571428,-75.63714285714286
2021-02-13,-78.48,-46.9,-79.58571428571429,-90.04142857142857,-79.86857142857143
2021-02-12,-79.53714285714285,-46.54571428571428,-79.95857142857143,-91.15428571428572,-78.57428571428571
2021-02-11,-79.18142857142857,-43.61,-79.24857142857142,-91.63428571428572,-76.73857142857142
2021-02-10,-80.30285714285715,-42.98571428571428,-79.63857142857144,-91.47142857142856,-75.82571428571428
2021-02-09,-80.22571428571429,-43.84142857142857,-80.09571428571428,-91.81428571428572,-75.48285714285714
2021-02-08,-80.10714285714286,-43.65428571428571,-80.24142857142856,-92.31714285714285,-76.03
2021-02-07,-79.78857142857143,-42.68,-80.27142857142857,-93.07857142857142,-76.68714285714286
2021-02-06,-79.25857142857141,-31.951428571428572,-79.76857142857143,-92.05285714285715,-76.58000000000001
2021-02-05,-79.37428571428572,-32.294285714285714,-81.62,-92.86571428571429,-76.68857142857144
2021-02-04,-78.95714285714287,-31.128571428571426,-84.23285714285714,-93.67857142857143,-77.52857142857144
2021-02-03,-78.38571428571429,-29.815714285714282,-87.17714285714285,-93.95714285714287,-78.16571428571429
2021-02-02,-78.94857142857143,-29.009999999999998,-89.24857142857142,-93.50428571428571,-78.08857142857143
2021-02-01,-79.78999999999999,-28.909999999999997,-91.23428571428572,-93.07428571428571,-77.80428571428571
2021-01-31,-80.61,-29.648571428571426,-93.32428571428571,-92.03285714285714,-77.01571428571428
2021-01-30,-80.04285714285713,-38.01571428571429,-96.89999999999999,-91.86428571428571,-75.82571428571428
2021-01-29,-79.52285714285713,-37.66142857142857,-99.01142857142858,-91.37571428571428,-76.78857142857143
2021-01-28,-81.22857142857143,-38.04714285714285,-99.92714285714285,-90.30999999999999,-77.57428571428571
2021-01-27,-81.71428571428571,-39.410000000000004,-99.94285714285715,-90.00571428571428,-78.91714285714285
2021-01-26,-82.20857142857143,-39.24285714285714,-99.96428571428571,-90.19428571428571,-80.23714285714286
2021-01-25,-82.26857142857143,-39.92142857142857,-99.97857142857143,-89.71142857142857,-80.66857142857143
2021-01-24,-80.69428571428571,-37.62714285714286,-99.99857142857142,-88.26571428571428,-80.65857142857143
2021-01-23,-80.7242857142857,-36.60142857142857,-99.99857142857142,-87.63428571428572,-82.62
2021-01-22,-81.83857142857143,-37.01,-99.99857142857142,-87.2042857142857,-84.82142857142857
2021-01-21,-81.01571428571428,-37.04714285714285,-99.99857142857142,-87.33142857142856,-86.8157142857143
2021-01-20,-81.46000000000001,-35.497142857142855,-99.99857142857142,-87.09714285714286,-87.12
2021-01-19,-81.37857142857142,-35.46,-99.99857142857142,-86.88714285714286,-87.77714285714286
2021-01-18,-81.32285714285715,-34.65714285714286,-100,-86.99285714285713,-88.64428571428572
2021-01-17,-82.61857142857141,-36.49,-100,-88.6542857142857,-90.19571428571429
2021-01-16,-82.90857142857143,-38.78857142857142,-100,-89.26142857142857,-89.90142857142857
2021-01-15,-82.53999999999999,-38.83,-100,-90.10857142857142,-89.9557142857143
2021-01-14,-83.24,-37.03857142857142,-100,-90.47857142857143,-89.83428571428571
2021-01-13,-82.94857142857143,-37.49857142857143,-99.99857142857142,-90.86142857142856,-89.61285714285714
2021-01-12,-82.67999999999999,-38.385714285714286,-99.99857142857142,-90.98857142857142,-89.88571428571429
2021-01-11,-82.20714285714287,-37.79,-99.99428571428572,-91.01571428571428,-88.75
2021-01-10,-81.83,-35.964285714285715,-99.99428571428572,-90.67999999999999,-87.30142857142857
2021-01-09,-82.41857142857144,-33.11714285714286,-99.99428571428572,-91.51428571428572,-87.73428571428572
2021-01-08,-83.17857142857143,-32.35,-99.99428571428572,-90.91857142857144,-85.87571428571428
2021-01-07,-83.21428571428571,-35.934285714285714,-99.99,-91.00571428571428,-85.88285714285713
2021-01-06,-79.51142857142858,-19.471428571428568,-99.96857142857142,-89.39428571428572,-82.87285714285714
2021-01-05,-78.44857142857143,-11.284285714285712,-99.96857142857142,-88.38,-81.0942857142857
2021-01-04,-79.23714285714286,-14.134285714285712,-99.96714285714286,-88.33857142857143,-82.11428571428571
2021-01-03,-79.27142857142857,-14.289999999999997,-99.95714285714287,-88.07285714285715,-82.51714285714286
2021-01-02,-79.82285714285715,-15.46285714285714,-99.9557142857143,-87.73142857142857,-82.43142857142857
2021-01-01,-80.86428571428571,-17.045714285714283,-99.94428571428571,-89.15857142857143,-85.22
2020-12-31,-83.16142857142857,-20.97,-99.93571428571428,-89.71285714285715,-86.30285714285715
2020-12-30,-87.83714285714287,-32.895714285714284,-99.95285714285714,-91.06857142857143,-89.83571428571429
