date,subways_total_estimated,subways_of_comparable_pre,buses_total_estimated,buses_of_comparable_pre,lirr_total_estimated_ridership,lirr_of_2019_monthly_weekday,metro_north_total_estimated,metro_north_of_2019_monthly,access_a_ride_total_scheduled,access_a_ride_of_comprable,bridges_and_tunnels_total,bridges_and_tunnels_of
2021-05-15,1930997.857142857,0.41257142857142864,1063220,0.5622857142857144,88314.28571428571,0.37714285714285717,77528.57142857143,0.3628571428571429,20105.285714285714,0.7634285714285715,888118,0.924
2021-05-14,1903488.142857143,0.40800000000000003,1053947.4285714286,0.5552857142857144,87342.85714285714,0.37,75757.14285714286,0.3514285714285714,20080,0.759,882772.5714285715,0.9189999999999999
2021-05-13,1899334.2857142857,0.4082857142857143,1054323,0.5547142857142858,86871.42857142857,0.36857142857142855,75385.71428571429,0.35,20121.85714285714,0.7608571428571429,881298.7142857143,0.9219999999999999
2021-05-12,1904612.4285714286,0.4094285714285714,1065207.142857143,0.5581428571428572,85614.28571428571,0.3657142857142857,74814.28571428571,0.3485714285714286,20172.285714285714,0.76,879490.8571428572,0.9244285714285715
2021-05-11,1889173,0.40700000000000003,1053700.7142857143,0.5521428571428572,84628.57142857143,0.3628571428571429,73728.57142857143,0.3457142857142857,20070.85714285714,0.7571428571428571,873003.2857142857,0.9198571428571428
2021-05-10,1885130.5714285714,0.40585714285714286,1053038.4285714286,0.5501428571428572,84014.28571428571,0.36142857142857143,73285.71428571429,0.3442857142857143,20101,0.7532857142857143,869840.8571428572,0.9167142857142857
2021-05-09,1882397,0.4035714285714286,1055380.7142857143,0.5458571428571429,83200,0.36,72400,0.33999999999999997,20206.85714285714,0.7491428571428571,867547,0.9109999999999999
2021-05-08,1888788,0.39785714285714285,1061675.4285714286,0.5525714285714286,81442.85714285714,0.34285714285714286,71257.14285714286,0.32857142857142857,19870.285714285714,0.742,861126.4285714285,0.9128571428571428
2021-05-07,1898864.7142857143,0.40071428571428575,1067313.5714285714,0.5592857142857144,80700,0.3357142857142857,70914.28571428571,0.3271428571428571,19859.428571428572,0.7447142857142858,860480.2857142857,0.9197142857142857
2021-05-06,1887624,0.39771428571428574,1061967.857142857,0.5578571428571429,79542.85714285714,0.33285714285714285,70142.85714285714,0.3242857142857143,19801.14285714286,0.7418571428571429,858476.4285714285,0.9188571428571429
2021-05-05,1863094.5714285714,0.39357142857142857,1048762.142857143,0.5528571428571428,78757.14285714286,0.3314285714285714,69142.85714285714,0.32,19573.85714285714,0.7385714285714285,853824,0.9147142857142857
2021-05-04,1871869.7142857143,0.3955714285714286,1058666.7142857143,0.5582857142857144,78771.42857142857,0.33285714285714285,69514.28571428571,0.32,19741.714285714286,0.7475714285714286,860503.2857142857,0.923
2021-05-03,1860650.5714285714,0.3941428571428572,1054530.857142857,0.559,78185.71428571429,0.33285714285714285,69085.71428571429,0.31857142857142856,19690.428571428572,0.7505714285714286,858896,0.9222857142857143
2021-05-02,1858418.7142857143,0.39442857142857146,1053303.4285714286,0.5595714285714286,77928.57142857143,0.33285714285714285,69300,0.32,19632,0.7527142857142858,858624.4285714285,0.9251428571428572
2021-05-01,1834355.2857142857,0.38185714285714284,1042007.1428571428,0.532,76828.57142857143,0.3242857142857143,67271.42857142857,0.30142857142857143,19380,0.7385714285714285,842338.4285714285,0.8987142857142858
2021-04-30,1835047.5714285714,0.3812857142857143,1040651.1428571428,0.5341428571428571,76900,0.3271428571428571,67642.85714285714,0.30428571428571427,19392.571428571428,0.7471428571428571,843100,0.9012857142857144
2021-04-29,1829606.4285714286,0.38757142857142857,1040490,0.555,76800,0.3271428571428571,67414.28571428571,0.30428571428571427,19351.571428571428,0.76,842795.4285714285,0.9165714285714286
2021-04-28,1831272.7142857143,0.39171428571428574,1040527.2857142857,0.5682857142857144,76500,0.32571428571428573,67214.28571428571,0.30428571428571427,19298.85714285714,0.7644285714285715,842586.2857142857,0.9218571428571429
2021-04-27,1806971.2857142857,0.3908571428571429,1027953.7142857143,0.5744285714285715,75271.42857142857,0.32142857142857145,66228.57142857143,0.30142857142857143,19008.571428571428,0.7602857142857143,833975.4285714285,0.9142857142857144
2021-04-26,1812815.857142857,0.395,1031574.1428571428,0.5858571428571429,75414.28571428571,0.32142857142857145,66614.28571428571,0.3028571428571429,19140.714285714286,0.7727142857142857,836935.8571428572,0.9171428571428571
2021-04-25,1806505.7142857143,0.4,1030297.5714285715,0.6025714285714285,75114.28571428571,0.32,66442.85714285714,0.30142857142857143,19168,0.7894285714285715,835498,0.9135714285714285
2021-04-24,1820430.857142857,0.4042857142857143,1039775.2857142857,0.6124285714285714,75714.28571428571,0.3271428571428571,68028.57142857143,0.31714285714285717,19323.428571428572,0.7927142857142857,843724.1428571428,0.9171428571428571
2021-04-23,1806856.4285714286,0.3998571428571429,1038945.1428571428,0.6078571428571429,75471.42857142857,0.32571428571428573,67128.57142857143,0.31142857142857144,19318,0.7841428571428571,837752.4285714285,0.9222857142857143
2021-04-22,1800765,0.39171428571428574,1035132.8571428572,0.5851428571428572,74671.42857142857,0.32285714285714284,66771.42857142857,0.31,19260.428571428572,0.7662857142857142,833341.4285714285,0.9082857142857143
2021-04-21,1781658.857142857,0.3845714285714286,1023236.5714285715,0.5695714285714286,73985.71428571429,0.32,66228.57142857143,0.30714285714285716,19169.85714285714,0.757,826289.1428571428,0.8935714285714286
2021-04-20,1789119.7142857143,0.38114285714285717,1031835.4285714285,0.5621428571428572,74442.85714285714,0.32142857142857145,66785.71428571429,0.30857142857142855,19324.571428571428,0.7547142857142857,829740.4285714285,0.8937142857142858
2021-04-19,1779034,0.3748571428571429,1027937.2857142857,0.5485714285714286,74042.85714285714,0.32,66157.14285714286,0.30714285714285716,19210.285714285714,0.7411428571428571,825736.2857142857,0.8874285714285713
2021-04-18,1769647.4285714286,0.36714285714285716,1019340.4285714285,0.5291428571428571,73457.14285714286,0.31857142857142856,65657.14285714286,0.3057142857142857,19198.571428571428,0.7221428571428571,822430.8571428572,0.8852857142857143
2021-04-17,1743670.7142857143,0.35671428571428576,1004636.7142857143,0.5142857142857143,72557.14285714286,0.3085714285714286,63857.142857142855,0.2885714285714286,19038.14285714286,0.7135714285714285,810000.7142857143,0.8747142857142857
2021-04-16,1739057.7142857143,0.3552857142857143,1002732.5714285715,0.513,72000,0.3028571428571429,63028.57142857143,0.28285714285714286,18952.428571428572,0.7087142857142857,811279.2857142857,0.8611428571428571
2021-04-15,1731623.857142857,0.35400000000000004,1000847.4285714285,0.5121428571428572,71985.71428571429,0.3028571428571429,62657.142857142855,0.2814285714285714,19001.85714285714,0.7104285714285714,812067.5714285715,0.8571428571428571
2021-04-14,1746906.7142857143,0.35714285714285715,1014383.1428571428,0.5152857142857143,72685.71428571429,0.3057142857142857,63257.142857142855,0.28428571428571425,19199.14285714286,0.711,820014.2857142857,0.8687142857142857
2021-04-13,1742227.142857143,0.3572857142857143,1010441.4285714285,0.5132857142857143,72514.28571428571,0.3057142857142857,62800,0.28285714285714286,19200.14285714286,0.7091428571428572,820869.5714285715,0.8718571428571428
2021-04-12,1732233,0.35700000000000004,1004548,0.5118571428571429,72314.28571428571,0.3057142857142857,62600,0.2814285714285714,19052.571428571428,0.7037142857142857,821993.7142857143,0.8774285714285713
2021-04-11,1728358.7142857143,0.3562857142857143,1004683.8571428572,0.509,72871.42857142857,0.30714285714285716,63142.857142857145,0.2842857142857143,18878,0.6961428571428572,827541.8571428572,0.8832857142857142
2021-04-10,1735586.4285714286,0.3622857142857144,1006884.5714285715,0.5107142857142858,74142.85714285714,0.32142857142857145,64871.42857142857,0.3,19148,0.7072857142857143,839466.8571428572,0.8914285714285715
2021-04-09,1725189.142857143,0.3682857142857143,1001264.4285714285,0.5198571428571429,74385.71428571429,0.3242857142857143,65157.142857142855,0.30142857142857143,19151.14285714286,0.7274285714285714,833408.1428571428,0.8862857142857142
2021-04-08,1686668.857142857,0.3704285714285715,974660.7142857143,0.5242857142857144,73342.85714285714,0.32142857142857145,64557.142857142855,0.2985714285714286,18702.714285714286,0.7295714285714285,826268.5714285715,0.8825714285714286
2021-04-07,1662089.2857142857,0.3655714285714286,953571.5714285715,0.5147142857142858,72000,0.31714285714285717,62771.42857142857,0.2914285714285714,18404.285714285714,0.72,823216,0.8789999999999999
2021-04-06,1636788.2857142857,0.3611428571428572,928358.8571428572,0.5032857142857143,71914.28571428571,0.3157142857142857,62042.857142857145,0.29000000000000004,17962.14285714286,0.7052857142857143,819567.2857142857,0.8774285714285713
2021-04-05,1628112.857142857,0.3595714285714286,917541.7142857143,0.4977142857142858,72700,0.31714285714285717,61957.142857142855,0.2914285714285714,17865.571428571428,0.7032857142857143,819824.8571428572,0.8788571428571429
2021-04-04,1617170.857142857,0.3575714285714286,905234.1428571428,0.49214285714285716,72628.57142857143,0.31714285714285717,61200,0.29000000000000004,17661.714285714286,0.6954285714285714,810026,0.8698571428571428
2021-04-03,1596597.5714285714,0.3505714285714286,896682.2857142857,0.48400000000000004,70828.57142857143,0.3,58657.142857142855,0.27,17300.571428571428,0.6841428571428572,788876,0.8552857142857143
2021-04-02,1604355,0.3444285714285714,901153.5714285715,0.4741428571428572,70800,0.3028571428571429,57914.28571428572,0.2714285714285714,17324.14285714286,0.6678571428571428,797718,0.8658571428571429
2021-04-01,1630214.142857143,0.3411428571428572,920249,0.46657142857142864,71457.14285714286,0.30428571428571427,57585.71428571428,0.2714285714285714,17605,0.6617142857142857,800677.7142857143,0.8672857142857142
2021-03-31,1642252.142857143,0.3441428571428572,934214,0.4734285714285715,72357.14285714286,0.30714285714285716,58400,0.2757142857142857,17786.85714285714,0.6704285714285714,799415.8571428572,0.867
2021-03-30,1645050.7142857143,0.3458571428571429,945656.1428571428,0.48014285714285726,71600,0.30428571428571427,57671.42857142857,0.27285714285714285,17969.285714285714,0.6785714285714286,793882,0.8621428571428572
2021-03-29,1644759,0.3464285714285715,953388,0.4834285714285715,70428.57142857143,0.30142857142857143,56685.71428571428,0.26857142857142857,18050.85714285714,0.6798571428571428,789323.2857142857,0.8572857142857142
2021-03-28,1653265.2857142857,0.3491428571428572,966622.8571428572,0.4902857142857143,70100,0.3,56500,0.2671428571428571,18320,0.6894285714285714,792879.7142857143,0.8624285714285714
2021-03-27,1682713.7142857143,0.35800000000000004,983681.2857142857,0.5007142857142858,71014.28571428571,0.31,57600,0.2785714285714286,18499.14285714286,0.695,811995.8571428572,0.8777142857142858
2021-03-26,1673161.857142857,0.3592857142857143,981813.7142857143,0.5035714285714287,70185.71428571429,0.3028571428571429,56357.142857142855,0.26857142857142857,18450.285714285714,0.697,804307.5714285715,0.8754285714285714
2021-03-25,1668633,0.3592857142857143,980655.7142857143,0.5058571428571429,69557.14285714286,0.30142857142857143,55814.28571428572,0.2671428571428571,18386.285714285714,0.6965714285714285,803910,0.878
2021-03-24,1646470.142857143,0.3572857142857143,965156.8571428572,0.5034285714285714,68542.85714285714,0.29714285714285715,54985.71428571428,0.2642857142857143,18172.14285714286,0.6937142857142857,797030.7142857143,0.8771428571428571
2021-03-23,1651929.7142857143,0.3584285714285715,969158.4285714285,0.5041428571428572,68800,0.2985714285714286,55257.142857142855,0.26571428571428574,18268.14285714286,0.6954285714285714,799110.8571428572,0.8797142857142857
2021-03-22,1640269.857142857,0.3568571428571429,958969.1428571428,0.5002857142857143,68028.57142857143,0.2957142857142857,54928.57142857143,0.2642857142857143,18170,0.6912857142857143,795789.8571428572,0.8755714285714286
2021-03-21,1630013.2857142857,0.35514285714285715,948790.4285714285,0.49600000000000005,67328.57142857143,0.29285714285714287,54171.42857142857,0.26142857142857145,18107,0.6908571428571428,793733.2857142857,0.8727142857142857
2021-03-20,1617239.2857142857,0.3494285714285715,941989.8571428572,0.4928571428571429,66714.28571428571,0.2857142857142857,53342.857142857145,0.2528571428571429,18017.571428571428,0.6868571428571428,784804.2857142857,0.8661428571428571
2021-03-19,1610092,0.34400000000000003,936462.7142857143,0.4871428571428572,66257.14285714286,0.2814285714285714,52971.42857142857,0.25142857142857145,17928.14285714286,0.6788571428571428,783228.1428571428,0.8615714285714285
2021-03-18,1611219.4285714286,0.343,937711.4285714285,0.48485714285714293,66600,0.2814285714285714,53328.57142857143,0.2528571428571429,18123.428571428572,0.6822857142857143,784632,0.8585714285714285
2021-03-17,1627106.4285714286,0.34371428571428575,950287.1428571428,0.4852857142857143,67157.14285714286,0.2842857142857143,53842.857142857145,0.2542857142857143,18459.571428571428,0.6865714285714286,789959.8571428572,0.8581428571428571
2021-03-16,1624652.5714285714,0.3425714285714286,950377.2857142857,0.4851428571428572,66685.71428571429,0.28285714285714286,53800,0.2542857142857143,18524,0.6881428571428572,789363.2857142857,0.8567142857142857
2021-03-15,1629793.7142857143,0.34242857142857147,956064.2857142857,0.4875714285714286,66914.28571428571,0.28285714285714286,53985.71428571428,0.2557142857142857,18709.285714285714,0.694,790008.4285714285,0.8575714285714285
2021-03-14,1628314,0.34085714285714286,958317.5714285715,0.4874285714285715,66928.57142857143,0.28285714285714286,54028.57142857143,0.2557142857142857,18809.14285714286,0.6945714285714285,789088.5714285715,0.8551428571428571
2021-03-13,1624058.142857143,0.34714285714285714,957485.5714285715,0.49742857142857144,66771.42857142857,0.2814285714285714,53871.42857142857,0.2542857142857143,18825,0.7002857142857143,787558.7142857143,0.8641428571428571
2021-03-12,1611274.5714285714,0.3444285714285715,952700,0.4932857142857143,66585.71428571429,0.2785714285714286,52871.42857142857,0.24571428571428572,18827.714285714286,0.6972857142857143,780629,0.8577142857142857
2021-03-11,1598590.7142857143,0.3418571428571429,945417.1428571428,0.4902857142857143,66114.28571428571,0.27714285714285714,52214.28571428572,0.24285714285714285,18844.571428571428,0.698,776780,0.8554285714285713
2021-03-10,1588107.2857142857,0.3404285714285714,941207.7142857143,0.49114285714285716,65857.14285714286,0.27571428571428575,51657.142857142855,0.24142857142857144,18717.428571428572,0.6947142857142857,772567.2857142857,0.8545714285714284
2021-03-09,1587721.2857142857,0.3411428571428572,943283,0.4954285714285715,65957.14285714286,0.27571428571428575,51285.71428571428,0.24000000000000002,18724.428571428572,0.6965714285714285,771692.5714285715,0.8567142857142857
2021-03-08,1575623.142857143,0.3392857142857143,932214.8571428572,0.4917142857142857,65385.71428571428,0.2742857142857143,50414.28571428572,0.23714285714285716,18501.571428571428,0.6892857142857143,767689.2857142857,0.8537142857142858
2021-03-07,1572291.2857142857,0.3512857142857143,929511.1428571428,0.519,64671.42857142857,0.27285714285714285,49728.57142857143,0.2357142857142857,18455,0.7095714285714285,764861,0.8879999999999999
2021-03-06,1560415,0.34242857142857147,924599,0.507,63885.71428571428,0.2671428571428571,49300,0.23142857142857143,18321.714285714286,0.7035714285714286,758789.4285714285,0.8775714285714286
2021-03-05,1547039.142857143,0.3427142857142857,915899.1428571428,0.5067142857142858,62685.71428571428,0.26,48385.71428571428,0.22714285714285715,18231.428571428572,0.6954285714285714,752179.8571428572,0.8771428571428571
2021-03-04,1546608.5714285714,0.34400000000000003,919323.1428571428,0.5104285714285715,62342.857142857145,0.26,48085.71428571428,0.22714285714285715,18241.285714285714,0.686,752891.4285714285,0.8808571428571429
2021-03-03,1545109.7142857143,0.3444285714285715,918092.2857142857,0.5112857142857143,61828.57142857143,0.26,47842.857142857145,0.22714285714285715,18300,0.6831428571428572,753938.1428571428,0.8834285714285715
2021-03-02,1539374.2857142857,0.34400000000000003,915265.7142857143,0.5097142857142858,61257.142857142855,0.25857142857142856,47557.142857142855,0.22714285714285715,18357.14285714286,0.679,753782.5714285715,0.8857142857142858
2021-03-01,1536605.857142857,0.34471428571428575,917535.2857142857,0.5127142857142858,61000,0.25857142857142856,47557.142857142855,0.22714285714285715,18387.428571428572,0.6757142857142857,753262.7142857143,0.8884285714285715
2021-02-28,1520252.4285714286,0.33028571428571435,904189.1428571428,0.48014285714285715,60328.57142857143,0.2571428571428571,47214.28571428572,0.2257142857142857,18195.428571428572,0.6425714285714286,745219.7142857143,0.8475714285714285
2021-02-27,1523967.857142857,0.33128571428571435,907784.8571428572,0.48142857142857143,60528.57142857143,0.26,47157.142857142855,0.2257142857142857,18236.14285714286,0.6321428571428571,743139,0.8437142857142856
2021-02-26,1529355.5714285714,0.33171428571428574,913987.7142857143,0.4858571428571429,60828.57142857143,0.26285714285714284,47485.71428571428,0.22714285714285715,18130.285714285714,0.6285714285714286,739578.4285714285,0.8408571428571429
2021-02-25,1492578,0.32771428571428574,877406.5714285715,0.4765714285714286,59028.57142857143,0.2571428571428571,46371.42857142857,0.22285714285714286,17024.714285714286,0.5982857142857143,704878.4285714285,0.8078571428571429
2021-02-24,1432963.5714285714,0.31928571428571434,828339.5714285715,0.4598571428571429,56600,0.24857142857142858,44885.71428571428,0.21714285714285714,16125.42857142857,0.5728571428571428,653695,0.7541428571428571
2021-02-23,1422486,0.31957142857142856,822962.4285714285,0.4645714285714286,56514.28571428572,0.24857142857142858,44914.28571428572,0.21714285714285714,15998.714285714286,0.5707142857142857,657101.4285714285,0.759
2021-02-22,1407791,0.32042857142857145,811937.4285714285,0.4685714285714286,56400,0.24857142857142858,44671.42857142857,0.21714285714285714,15752.142857142857,0.5657142857142857,652297.7142857143,0.7557142857142857
2021-02-21,1355680.142857143,0.3330000000000001,783222.8571428572,0.4851428571428572,55828.57142857143,0.24571428571428572,41971.42857142857,0.23857142857142857,14669.57142857143,0.576,645194.1428571428,0.7568571428571429
2021-02-20,1358798.142857143,0.3330000000000001,777880.5714285715,0.48271428571428576,55571.42857142857,0.2414285714285714,42100,0.24,14475.285714285714,0.5684285714285714,637464.5714285715,0.7521428571428571
2021-02-19,1356125.4285714286,0.3348571428571429,774651.5714285715,0.4884285714285715,55342.857142857145,0.24,42042.857142857145,0.24,14631.142857142857,0.5838571428571429,638847,0.755
2021-02-18,1376200.4285714286,0.3355714285714286,796953.4285714285,0.4924285714285715,56485.71428571428,0.24428571428571427,42757.142857142855,0.24285714285714285,15487.285714285714,0.6091428571428571,666812.7142857143,0.7789999999999999
2021-02-17,1423828.5714285714,0.342,836867.2857142857,0.5052857142857143,58228.57142857143,0.25,43828.57142857143,0.24714285714285714,16101.714285714286,0.6248571428571429,709532.7142857143,0.825
2021-02-16,1426242.2857142857,0.34071428571428575,835483,0.49700000000000005,57814.28571428572,0.24857142857142855,43314.28571428572,0.24571428571428572,16077.857142857143,0.6202857142857143,702069.1428571428,0.8168571428571428
2021-02-15,1431792.4285714286,0.338,839635.4285714285,0.48971428571428577,57357.142857142855,0.24714285714285714,42985.71428571428,0.2442857142857143,16115,0.6167142857142857,695763.5714285715,0.809
2021-02-14,1492145.4285714286,0.3271428571428571,873577.5714285715,0.47771428571428576,58114.28571428572,0.25,45971.42857142857,0.22428571428571428,17022,0.6011428571428571,704229.7142857143,0.8114285714285714
2021-02-13,1462771.142857143,0.316,857545.5714285715,0.46,57214.28571428572,0.24,44714.28571428572,0.21,16919.14285714286,0.5951428571428571,674063.1428571428,0.7708571428571428
2021-02-12,1470842,0.315,865985.5714285715,0.4568571428571429,57200,0.24,44642.857142857145,0.21,16969.285714285714,0.5885714285714285,677305,0.7737142857142857
2021-02-11,1475824.4285714286,0.31614285714285717,871179,0.45928571428571435,56742.857142857145,0.23857142857142857,44300,0.20857142857142857,16965.14285714286,0.5888571428571429,671902,0.7758571428571429
2021-02-10,1486025.857142857,0.318,875242.2857142857,0.46171428571428574,56900,0.23857142857142857,44371.42857142857,0.20857142857142857,16991.428571428572,0.5918571428571429,670020,0.7778571428571428
2021-02-09,1479204.4285714286,0.3158571428571429,860624.2857142857,0.45471428571428574,56585.71428571428,0.23857142857142857,44314.28571428572,0.20714285714285713,16234.285714285714,0.5708571428571428,653952.2857142857,0.7599999999999999
2021-02-08,1384620.4285714286,0.299,796450.4285714285,0.42542857142857143,49914.28571428572,0.21571428571428572,41885.71428571428,0.19714285714285715,14629.857142857143,0.5225714285714286,601026.8571428572,0.6988571428571427
2021-02-07,1233385.5714285714,0.271,706910.5714285715,0.38328571428571434,41000,0.18714285714285714,37000,0.17857142857142858,13832.142857142857,0.496,523257.28571428574,0.6065714285714285
2021-02-06,1243416.4285714286,0.27571428571428575,715603.4285714285,0.3934285714285715,41857.142857142855,0.19571428571428573,38285.71428571428,0.18571428571428572,14046.57142857143,0.5064285714285715,556598.7142857143,0.6595714285714286
2021-02-05,1213940.5714285714,0.26742857142857146,694334.8571428572,0.3785714285714286,41485.71428571428,0.19142857142857145,38357.142857142855,0.17857142857142858,13798.57142857143,0.49857142857142855,551332.2857142857,0.6589999999999999
2021-02-04,1181111.4285714286,0.26228571428571434,667261.8571428572,0.3654285714285715,40942.857142857145,0.19,38128.57142857143,0.17714285714285716,13643,0.49242857142857144,553338,0.6588571428571429
2021-02-03,1161225.7142857143,0.2588571428571429,655321,0.35971428571428576,40757.142857142855,0.19,38271.42857142857,0.17714285714285716,13616,0.49314285714285716,557110.4285714285,0.6662857142857143
2021-02-02,1155185.857142857,0.2581428571428572,663192,0.3648571428571429,40942.857142857145,0.19,38385.71428571428,0.17714285714285716,14040.57142857143,0.5085714285714286,569044.7142857143,0.6804285714285714
2021-02-01,1233245.2857142857,0.2721428571428572,715835.7142857143,0.3888571428571429,47428.57142857143,0.21285714285714286,41057.142857142855,0.18714285714285714,15463.42857142857,0.5545714285714286,617824.8571428572,0.7375714285714284
2021-01-31,1377746.7142857143,0.3,807515.5714285715,0.4335714285714286,56642.857142857145,0.24285714285714285,46114.28571428572,0.2057142857142857,16576.14285714286,0.5931428571428572,699344,0.8345714285714285
2021-01-30,1380387.7142857143,0.2992857142857143,811838.1428571428,0.4358571428571429,56771.42857142857,0.2442857142857143,46200,0.20714285714285716,16533.428571428572,0.5951428571428572,697488.2857142857,0.8228571428571428
2021-01-29,1388279,0.3071428571428572,819386.1428571428,0.457,56957.142857142855,0.24714285714285714,46471.42857142857,0.20857142857142857,16569.428571428572,0.602,695749.8571428572,0.8277142857142856
2021-01-28,1411257.4285714286,0.312,848860.4285714285,0.4725714285714286,57842.857142857145,0.25,47085.71428571428,0.21,16759.14285714286,0.6102857142857143,696798.8571428572,0.8294285714285714
2021-01-27,1412126.857142857,0.3137142857142857,856980,0.4784285714285715,58014.28571428572,0.25142857142857145,47085.71428571428,0.21,16728.571428571428,0.6088571428571429,695601.8571428572,0.8241428571428572
2021-01-26,1399935.7142857143,0.31314285714285717,845062.7142857143,0.4757142857142857,57657.142857142855,0.25,47014.28571428572,0.21,16648.571428571428,0.6064285714285714,691681.4285714285,0.8204285714285714
2021-01-25,1412125,0.3174285714285715,859639.4285714285,0.48714285714285716,58285.71428571428,0.25142857142857145,47485.71428571428,0.21142857142857144,17067.714285714286,0.6204285714285714,703565.1428571428,0.8328571428571429
2021-01-24,1366900,0.33128571428571435,829345,0.5044285714285714,57657.142857142855,0.25,44600,0.2,16229.57142857143,0.653,698116.2857142857,0.8332857142857143
2021-01-23,1374986.2857142857,0.33585714285714285,835891.8571428572,0.5154285714285715,57685.71428571428,0.25,45157.142857142855,0.2057142857142857,16452.85714285714,0.6717142857142857,701009,0.8467142857142856
2021-01-22,1374119.7142857143,0.33585714285714285,839599.2857142857,0.5204285714285715,57571.42857142857,0.24857142857142858,45257.142857142855,0.20714285714285716,16612.571428571428,0.6958571428571428,699688.1428571428,0.864
2021-01-21,1367680.142857143,0.3345714285714286,834346.8571428572,0.5191428571428572,57414.28571428572,0.24714285714285714,45257.142857142855,0.20714285714285716,16818.85714285714,0.7025714285714285,699874.5714285715,0.8611428571428571
2021-01-20,1366898.7142857143,0.3338571428571429,835877.5714285715,0.5191428571428572,57371.42857142857,0.24571428571428572,45328.57142857143,0.20714285714285716,17108.14285714286,0.7115714285714285,698996,0.8581428571428571
2021-01-19,1376437.857142857,0.3348571428571429,846631.1428571428,0.5212857142857144,57757.142857142855,0.24714285714285714,45571.42857142857,0.20857142857142857,17599.428571428572,0.7245714285714285,702588.5714285715,0.8597142857142857
2021-01-18,1377078.142857143,0.3341428571428572,844297.2857142857,0.5171428571428571,57585.71428571428,0.24714285714285714,45500,0.20857142857142857,17681.428571428572,0.7248571428571429,701813.8571428572,0.8594285714285714
2021-01-17,1418822.5714285714,0.3198571428571429,872810.2857142857,0.4968571428571429,58100,0.24857142857142858,48285.71428571428,0.21857142857142858,18676.428571428572,0.6965714285714285,704500.5714285715,0.8552857142857143
2021-01-16,1413840.5714285714,0.3174285714285715,872439.7142857143,0.4925714285714286,58042.857142857145,0.24857142857142858,47771.42857142857,0.21285714285714286,18617.428571428572,0.6834285714285714,702182.2857142857,0.8437142857142856
2021-01-15,1413643.2857142857,0.3098571428571429,872132.5714285715,0.47228571428571436,58028.57142857143,0.24857142857142858,47700,0.21142857142857144,18670.14285714286,0.6591428571428571,702133,0.81214285714285706
2021-01-14,1412523.4285714286,0.3087142857142857,872183.7142857143,0.46900000000000003,57800,0.24857142857142858,47342.857142857145,0.21,18644.714285714286,0.657,697242.8571428572,0.8118571428571428
2021-01-13,1407326,0.30814285714285716,868089.4285714285,0.46828571428571436,57628.57142857143,0.24857142857142858,47128.57142857143,0.20857142857142857,18590.571428571428,0.656,694748.2857142857,0.8114285714285714
2021-01-12,1403337,0.308,868014.7142857143,0.4708571428571429,57585.71428571428,0.24857142857142858,47000,0.20714285714285716,18601.285714285714,0.6597142857142857,693151.1428571428,0.8141428571428572
2021-01-11,1397220.5714285714,0.307,867043.2857142857,0.4710000000000001,57442.857142857145,0.24714285714285714,46842.857142857145,0.2057142857142857,18603.85714285714,0.6612857142857143,689976.7142857143,0.8131428571428572
2021-01-10,1395778.7142857143,0.3065714285714286,866769,0.4731428571428572,57271.42857142857,0.24571428571428572,46771.42857142857,0.2057142857142857,18535.714285714286,0.6594285714285715,687117.7142857143,0.8118571428571428
2021-01-09,1380096.5714285714,0.3,854252.2857142857,0.4638571428571429,56842.857142857145,0.24000000000000002,46185.71428571428,0.2,18575.428571428572,0.6642857142857143,677396.4285714285,0.8061428571428572
2021-01-08,1379867.142857143,0.3031428571428571,849282.4285714285,0.46657142857142864,57114.28571428572,0.24142857142857144,46414.28571428572,0.20142857142857143,18350.714285714286,0.664,676535.7142857143,0.8182857142857143
2021-01-07,1235901.142857143,0.29871428571428577,763012.8571428572,0.47228571428571436,51457.142857142855,0.22285714285714286,40228.57142857143,0.18714285714285714,16110.57142857143,0.6635714285714286,632450.2857142857,0.777142857142857
2021-01-06,1187743.7142857143,0.3022857142857143,733266,0.4754285714285715,52242.857142857145,0.22428571428571428,36028.57142857143,0.19,15481.42857142857,0.6642857142857143,627834.2857142857,0.7814285714285714
2021-01-05,1183256.142857143,0.31214285714285717,724553.8571428572,0.49600000000000005,53528.57142857143,0.22714285714285715,37057.142857142855,0.19428571428571428,15213.857142857143,0.6844285714285714,638285.7142857143,0.8307142857142856
2021-01-04,1177168.2857142857,0.3212857142857143,714241.2857142857,0.5157142857142858,54742.857142857145,0.23,37800,0.19714285714285715,14939,0.701,645607.7142857143,0.8474285714285713
2021-01-03,1170305.142857143,0.3285714285714286,705380.8571428572,0.5338571428571429,56242.857142857145,0.2342857142857143,38885.71428571428,0.20142857142857143,14683,0.7114285714285714,653502,0.8591428571428572
2021-01-02,1185638.857142857,0.3307142857142858,713402.7142857143,0.5424285714285715,58185.71428571428,0.24428571428571427,40028.57142857143,0.21285714285714286,14641.857142857143,0.712,667554.5714285715,0.867
2021-01-01,1170006.2857142857,0.32071428571428573,705855.7142857143,0.5348571428571429,59200,0.24285714285714285,39728.57142857143,0.21142857142857144,14448.142857142857,0.7041428571428572,663144.5714285715,0.8458571428571429
2020-12-31,1151626.5714285714,0.32257142857142856,696487,0.5302857142857144,62385.71428571428,0.25142857142857145,39600,0.21,14826.857142857143,0.6875714285714286,667515.5714285715,0.8454285714285714
