date,HOSPITALIZED_COUNT,rolling_seven,log_hosp,Covid-19 Hospitalizations Index Original,Covid-19 Hospitalizations Index
2022-11-12,108,130,2.1172712956557644,39.506534409835304,39.506534409835304
2022-11-11,145,132.71428571428572,2.1261778087238485,39.25206260789004,39.25206260789004
2022-11-10,146,130.71428571428572,2.1196328810393728,39.439060541732204,39.439060541732204
2022-11-09,121,130.14285714285714,2.117744641186986,39.493010251800406,39.493010251800406
2022-11-08,143,133.28571428571428,2.128029813585442,39.19914818327309,39.19914818327309
2022-11-07,144,133.57142857142858,2.1289528627786205,39.172775349182274,39.172775349182274
2022-11-06,103,134.28571428571428,2.1312519389890165,39.10708745745667,39.10708745745667
2022-11-05,129,139,2.146128035678238,38.682056123478915,38.682056123478915
2022-11-04,136,134.28571428571428,2.1312519389890165,39.10708745745667,39.10708745745667
2022-11-03,146,131,2.12057393120585,39.41217339411857,39.41217339411857
2022-11-02,145,126.71428571428572,2.106239478781661,39.82172917766683,39.82172917766683
2022-11-01,148,126.57142857142856,2.1057534188742895,39.83561660359173,39.83561660359173
2022-10-31,148,125.57142857142856,2.102335681872794,39.93326623220589,39.93326623220589
2022-10-30,121,123,2.093421685162235,40.18795185250757,40.18795185250757
2022-10-29,89,111.42857142857144,2.050876692344808,41.40352307586264,41.40352307586264
2022-10-28,106,115.28571428571428,2.065526364874944,40.98496100357302,40.98496100357302
2022-10-27,107,117.14285714285714,2.0724074695382897,40.788358013191726,40.788358013191726
2022-10-26,138,121.28571428571428,2.087375724662897,40.360693581060104,40.360693581060104
2022-10-25,121,122.28571428571428,2.090912755700953,40.25963555140135,40.25963555140135
2022-10-24,119,121.57142857142856,2.088389247834449,40.33173577615861,40.33173577615861
2022-10-23,100,119.85714285714286,2.0822723230247666,40.50650505643524,40.50650505643524
2022-10-22,116,114.42857142857144,2.0623133207603295,41.07676226399059,41.07676226399059
2022-10-21,115,111,2.0492180226701815,41.450913637994816,41.450913637994816
2022-10-20,130,110.85714285714286,2.0486637220436865,41.46675079875182,41.46675079875182
2022-10-19,144,108.71428571428572,2.0402631800172553,41.70676628522128,41.70676628522128
2022-10-18,114,102.71428571428572,2.0158385806858368,42.40461198040466,42.40461198040466
2022-10-17,106,99.85714285714286,2.003706661037547,42.75123825607008,42.75123825607008
2022-10-16,76,99.14285714285714,2.0006199779524017,42.839429201359955,42.839429201359955
2022-10-15,89,98.42857142857144,1.9975111995963053,42.928251440105555,42.928251440105555
2022-10-14,111,96,1.9867717342662448,43.23509330667872,43.23509330667872
2022-10-13,113,95,1.9822712330395684,43.36367905601233,43.36367905601233
2022-10-12,104,96.57142857142856,1.9893226636672756,43.162209609506405,43.162209609506405
2022-10-11,89,99.14285714285714,2.0006199779524017,42.839429201359955,42.839429201359955
2022-10-10,99,105.28571428571428,2.026474895531622,42.10071727052508,42.10071727052508
2022-10-09,84,108.28571428571428,2.0385633951393607,41.75533156744684,41.75533156744684
2022-10-08,58,99.71428571428572,2.003091076977142,42.76882637208166,42.76882637208166
2022-10-07,89,105,2.0253058652647704,42.13411813529227,42.13411813529227
2022-10-06,116,107,2.03342375548695,41.90217841465858,41.90217841465858
2022-10-05,115,102.57142857142856,2.0152399665567367,42.42171524123609,42.42171524123609
2022-10-04,124,102,2.012837224705172,42.49036500842366,42.49036500842366
2022-10-03,118,101,2.0086001717619175,42.61142366394522,42.61142366394522
2022-10-02,78,102,2.012837224705172,42.49036500842366,42.49036500842366
2022-10-01,66,87.42857142857143,1.9465926090058612,44.383068314118255,44.383068314118255
2022-09-30,80,86.42857142857143,1.9416533821313045,44.52418908196273,44.52418908196273
2022-09-29,63,87.57142857142857,1.947293649483997,44.36303858617151,44.36303858617151
2022-09-28,92,89.28571428571429,1.955619038268128,44.12517033519634,44.12517033519634
2022-09-27,106,88.42857142857143,1.9514762931961729,44.243534480109346,44.243534480109346
2022-09-26,112,86.14285714285714,1.9402317949965104,44.56480585724256,44.56480585724256
2022-09-25,93,79.71428571428571,1.9069504078051815,45.51570263413767,45.51570263413767
2022-09-24,60,73.57142857142857,1.8725724629880056,46.497929628914136,46.497929628914136
2022-09-23,81,73.71428571428571,1.8734036488530177,46.474181461342354,46.474181461342354
2022-09-22,74,72.71428571428571,1.8675516616129544,46.641381096772726,46.641381096772726
2022-09-21,82,73.85714285714286,1.8742332469694696,46.45047865801515,46.45047865801515
2022-09-20,88,75.57142857142857,1.8840667496785133,46.16952143775677,46.16952143775677
2022-09-19,66,76,1.8864907251724816,46.100264995071946,46.100264995071946
2022-09-18,64,78.42857142857143,1.8999767515678003,45.7149499552057,45.7149499552057
2022-09-17,54,75.71428571428571,1.8848762456852988,46.14639298042004,46.14639298042004
2022-09-16,70,77.85714285714286,1.896841037714942,45.804541779573086,45.804541779573086
2022-09-15,77,80.42857142857143,1.9107768156582343,45.40637669547901,45.40637669547901
2022-09-14,86,81.71428571428571,1.917580523713179,45.2119850367663,45.2119850367663
2022-09-13,86,82,1.919078092376074,45.1691973606836,45.1691973606836
2022-09-12,79,83.28571428571429,1.9257539716278873,44.978457953488935,44.978457953488935
2022-09-11,78,82.28571428571429,1.9205705147447576,45.12655672157836,45.12655672157836
2022-09-10,66,73.42857142857143,1.8717396832852675,46.521723334706635,46.521723334706635
2022-09-09,73,73.57142857142857,1.8725724629880056,46.497929628914136,46.497929628914136
2022-09-08,76,75.28571428571429,1.8824432170142995,46.21590808530572,46.21590808530572
2022-09-07,87,77.28571428571429,1.8936825184701125,45.89478518656822,45.89478518656822
2022-09-06,86,76.42857142857143,1.8889012465241304,46.03139295645342,46.03139295645342
2022-09-05,71,81.28571428571429,1.9153244434089551,45.27644447402984,45.27644447402984
2022-09-04,55,87.42857142857143,1.9465926090058612,44.383068314118255,44.383068314118255
2022-09-03,65,87.57142857142857,1.947293649483997,44.36303858617151,44.36303858617151
2022-09-02,82,90.14285714285714,1.9597226387069056,44.007924608374125,44.007924608374125
2022-09-01,89,95,1.9822712330395684,43.36367905601233,43.36367905601233
2022-08-31,81,96.85714285714286,1.9905925314781687,43.12592767205232,43.12592767205232
2022-08-30,113,103.57142857142856,2.019413041044135,42.302484541596144,42.302484541596144
2022-08-29,107,103.28571428571428,2.018224820106199,42.33643371125145,42.33643371125145
2022-08-28,76,107.14285714285714,2.033997839485816,41.885776014690975,41.885776014690975
2022-08-27,77,102.14285714285714,2.013439157555382,42.47316692698908,42.47316692698908
2022-08-26,101,104.14285714285714,2.021779774323242,42.23486359076452,42.23486359076452
2022-08-25,93,105.14285714285714,2.0258907737463185,42.117406464390896,42.117406464390896
2022-08-24,122,108.28571428571428,2.0385633951393607,41.75533156744684,41.75533156744684
2022-08-23,107,109.42857142857144,2.043081453904068,41.62624417416948,41.62624417416948
2022-08-22,134,112,2.0530784434834195,41.34061590047373,41.34061590047373
2022-08-21,81,114,2.060697840353612,41.12291884703966,41.12291884703966
2022-08-20,83,110.71428571428572,2.048108713045591,41.4826081986974,41.4826081986974
2022-08-19,97,111.42857142857144,2.050876692344808,41.40352307586264,41.40352307586264
2022-08-18,110,117.71428571428572,2.0745029837698543,40.72848617800416,40.72848617800416
2022-08-17,127,123.28571428571428,2.0944212126043618,40.15939392558966,40.15939392558966
2022-08-16,119,126.57142857142856,2.1057534188742895,39.83561660359173,39.83561660359173
2022-08-15,139,133,2.1271047983648077,39.22557718957693,39.22557718957693
2022-08-14,100,136,2.1367205671564067,38.950840938388374,38.950840938388374
2022-08-13,75,115.42857142857144,2.06605956872572,40.96972660783658,40.96972660783658
2022-08-12,108,118.28571428571428,2.076588435469345,40.66890184373299,40.66890184373299
2022-08-11,135,124.42857142857144,2.0983964758918456,40.0458149745187,40.0458149745187
2022-08-10,121,123.71428571428572,2.095916203691313,40.11667989453392,40.11667989453392
2022-08-09,134,126.57142857142856,2.1057534188742895,39.83561660359173,39.83561660359173
2022-08-08,134,127,2.1072099696478683,39.79400086720376,39.79400086720376
2022-08-07,101,128,2.110589710299249,39.69743684859289,39.69743684859289
2022-08-06,83,118.57142857142856,2.077627417979003,40.63921662917134,40.63921662917134
2022-08-05,136,122.71428571428572,2.09241985200309,40.21657565705458,40.21657565705458
2022-08-04,124,120.14285714285714,2.083297812242457,40.47720536450123,40.47720536450123
2022-08-03,124,117.85714285714286,2.075025286276467,40.7135632492438,40.7135632492438
2022-08-02,130,120.57142857142856,2.084831520070331,40.43338514084768,40.43338514084768
2022-08-01,131,123.42857142857144,2.0949201149934065,40.14513957161696,40.14513957161696
2022-07-31,102,130.42857142857142,2.118689787331298,39.466006076248625,39.466006076248625
2022-07-30,109,130.42857142857142,2.118689787331298,39.466006076248625,39.466006076248625
2022-07-29,113,134.57142857142858,2.132168172413036,39.08090935962755,39.08090935962755
2022-07-28,109,140.85714285714286,2.1518512084811245,38.5185369005393,38.5185369005393
